"shop,""aisle"",""reference_id"",""reference_name"",""last_control"""
"Magasin Exercice,""jus"",""5038862165501"",""INNOCENT JUS POMME FRAMB"",""2020-07-22 16:37:59.002+00"""
"Magasin Exercice,""jus"",""5038862139137"",""JUS MYRTILLE CASSIS POMME"",""2020-07-22 16:37:26.515+00"""
"Magasin Exercice,""jus"",""5038862167505"",""INNOCENT JUS DE POM/MANGU"",""2020-07-22 16:37:42.277+00"""
"Magasin Exercice,""jus"",""5038862134590"",""P.JUS TUTTI FRUTTI 900ML"",""2020-07-22 16:47:31.389+00"""
"Magasin Exercice,""jus"",""5038862161503"",""INNOCENT POIRE/POM/PECHE"",""2020-07-22 16:38:10.813+00"""
"Magasin Exercice,""jus"",""5038862135443"",""INNOCENT GR PO POI 900ML"",""2020-07-22 16:39:47.536+00"""
"Magasin Exercice,""jus"",""5038862164504"",""INNOCENT JUS POMME 900ML"",""2020-07-22 16:47:46.539+00"""
"Magasin Exercice,""jus"",""5038862432269"",""JUS ORANGE SANGUINE GRENA"",""2020-07-22 16:48:07.499+00"""
"Magasin Exercice,""jus"",""5038862162500"",""INNOCENT JUS ORANGE S/PUL"",""2020-07-22 16:48:36.566+00"""
"Magasin Exercice,""jus"",""3270190023975"",""MDD PUR JUS DORANGE 1L"",""2020-07-22 16:49:45.029+00"""
"Magasin Exercice,""jus"",""3560070370566"",""1L PUR JUS ORANGE S/P MDD"",""2020-07-22 16:49:26.554+00"""
"Magasin Exercice,""jus"",""3270190026884"",""MDD PUR JUS ORANG.SANGUIN"",""2020-07-22 16:50:15.424+00"""
"Magasin Exercice,""jus"",""5038862231756"",""INNOCENT SMOOTHIE S.BLUE"",""2020-07-22 16:50:46.423+00"""
"Magasin Exercice,""jus"",""5038862130462"",""INNO+ ENERGIE CHERI 750ML"",""2020-07-22 16:50:30.067+00"""
"Magasin Exercice,""jus"",""3661505086530"",""DANAO PECHE ABRICOT 900ML"",""2020-07-22 16:51:55.049+00"""
"Magasin Exercice,""jus"",""5038862368506"",""INNOCENT KIW/POM/ANA 750M"",""2020-07-22 16:51:01.28+00"""
"Magasin Exercice,""jus"",""3608580003113"",""ANDROS CITRONNADE 1L"",""2020-07-22 16:51:29.022+00"""
"Magasin Exercice,""jus"",""3661505086622"",""DANAO ORANGE/MANGUE 900ML"",""2020-07-22 16:52:11.486+00"""
"Magasin Exercice,""jus"",""5038862366502"",""INNOCENT ANANAS BAN COCO"",""2020-07-22 16:52:54.39+00"""
"Magasin Exercice,""jus"",""3661138600585"",""SUNNY DELIGHT DX CAL.1L25"",""2020-07-22 16:52:32.52+00"""
"Magasin Exercice,""jus"",""5038862134330"",""INNO+ ZEST DEFENSE 750ML"",""2020-07-22 16:53:46.691+00"""
"Magasin Exercice,""jus"",""5038862239677"",""INN.SMOOTHIE ENERGY 750ML"",""2020-07-22 16:53:24.677+00"""
"Magasin Exercice,""jus"",""5410188029529"",""TROPIC PREM ORANGE ND 1L"",""2020-07-22 16:55:00.94+00"""
"Magasin Exercice,""jus"",""3297760081005"",""JUS FRANCE POMMES 1L"",""2020-07-22 16:54:18.458+00"""
"Magasin Exercice,""jus"",""3270190023982"",""MDD PUR JUS PAMPLEMOUS.1L"",""2020-07-22 16:54:44.701+00"""
"Magasin Exercice,""jus"",""5410188029475"",""TROPIC PREM ORANGE SP 1L"",""2020-07-22 16:55:19.064+00"""
"Magasin Exercice,""jus"",""3168930156741"",""ORANGE AV PULPE PET 90CL"",""2020-07-22 16:56:48.468+00"""
"Magasin Exercice,""jus"",""3168930156833"",""ANANAS PET 90CL"",""2020-07-22 16:55:39.056+00"""
"Magasin Exercice,""jus"",""3168930156802"",""ORAN/BANA/MANDAR PET 90CL"",""2020-07-22 16:56:00.928+00"""
"Magasin Exercice,""jus"",""3168930156987"",""SANGUINELLO PET 90CL"",""2020-07-22 16:57:23.292+00"""
"Magasin Exercice,""jus"",""3168930156376"",""ORANGE SS PULP PET 90CL"",""2020-07-22 16:57:05.881+00"""
"Magasin Exercice,""jus"",""3168930156680"",""MULTIFRUITS PET 90CL"",""2020-07-22 16:58:20.263+00"""
"Magasin Exercice,""jus"",""3168930156567"",""CLEMENTINE PET 90CL"",""2020-07-22 16:58:32.248+00"""
"Magasin Exercice,""jus"",""3168930156956"",""RUBY BREAKFAST PET 90CL"",""2020-07-22 16:57:59.162+00"""
"Magasin Exercice,""jus"",""3168930156598"",""POMME FRAMBOISE PET 90CL"",""2020-07-22 17:00:46.635+00"""
"Magasin Exercice,""jus"",""3168930157045"",""TPP MANGUE YUZU PET 90CL"",""2020-07-22 16:58:58.597+00"""
"Magasin Exercice,""jus"",""3560071182229"",""1,5L PET PJ ORANGE S/PULP"",""2020-07-22 17:02:01.88+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3560071003746"",""MDD KI.YAB VANILLE 4X180G"",""2020-03-06 11:42:17.088+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""8410843105107"",""CHORIZO DOUX PRE TRAN 80G"",""2020-06-18 09:20:51.125+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449860419855"",""AOSTE 18T JB SER 1/4 TRAN"",""2020-06-18 09:22:32.656+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3033610054719"",""LAB.TF FRANCE 3/4 TR 120G"",""2020-02-27 17:41:01.314+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8410060110700"",""250G SAUCISSON KICON"",""2020-06-18 09:25:55.584+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3181450100599"",""MORONI CHORIZO DOUX 200G"",""2020-06-18 09:26:20.548+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8410060137400"",""ESPUNA JAMBON SERRANO"",""2020-03-10 05:06:26.39+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770061187"",""6X180G PTI YOP FRAISE OD"",""2020-03-10 13:29:38.204+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3466250015237"",""MINI STICKS EMMENTAL AUVE"",""2020-03-14 08:53:14.143+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3067163625751"",""DELPEYRAT 4+1 SF BIO 140G"",""2020-03-26 16:09:40.126+00"""
"Magasin Exercice,""jus"",""3560071182236"",""1,5L PET PJ ORANGE A/PULP"",""2020-07-22 17:02:56.931+00"""
"Magasin Exercice,""jus"",""3045320104769"",""PET JUS CLEMENTINE 1,5L"",""2020-07-22 17:03:13.329+00"""
"Magasin Exercice,""jus"",""3608580844136"",""ANDROS1,5L JUS DORANGE"",""2020-07-22 17:04:03.01+00"""
"Magasin Exercice,""jus"",""3045320104752"",""ANDROS JUS POMME 1.5L"",""2020-07-22 17:03:27.449+00"""
"Magasin Exercice,""jus"",""3560070858361"",""BRK 1.75L PJ MULTIFR MDD"",""2020-07-22 17:04:48.811+00"""
"Magasin Exercice,""jus"",""3560070424252"",""1L PUR JUS D ORANGE PP BL"",""2020-07-22 17:04:27.563+00"""
"Magasin Exercice,""jus"",""5410188030556"",""T.TPP ORANG.SS PULP.1,5L"",""2020-07-22 17:05:04.69+00"""
"Magasin Exercice,""jus"",""3297760081029"",""JUS FRANCE P/ABRICOTS 1L"",""2020-07-22 17:05:35.794+00"""
"Magasin Exercice,""jus"",""5038862130929"",""INNO+ FA-BU-BLEU 750ML"",""2020-07-22 17:05:52.975+00"""
"Magasin Exercice,""jus"",""5038862234115"",""SMOOTHIE ANTI OXYD 750ML"",""2020-07-22 17:06:20.921+00"""
"Magasin Exercice,""jus"",""3661138600561"",""S.DELIGH ACIDULE FLO.1L25"",""2020-07-22 17:06:57.617+00"""
"Magasin Exercice,""jus"",""3661505086554"",""1350ML PECHE/ABRICOT"",""2020-07-22 17:07:12.572+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3450160005044"",""SAUCISSON STA STD 200G"",""2020-06-19 08:12:41.342+00"""
"Magasin Exercice,""Halal & Casher"",""3512690003829"",""SAUCISSE DELICE BARB.500G"",""2020-05-07 14:20:32.888+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3245412452963"",""MDD ROSETTE 10 TRANCH100G"",""2020-06-19 08:06:51.546+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560070714117"",""100G CHORIZO FORT 20T MDD"",""2020-06-19 08:07:08.201+00"""
"Magasin Exercice,""uf blanc"",""3023290013342"",""LIEGEOIS FRAMB LTR 4X100G"",""2020-08-04 08:34:29.057+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3760049797763"",""6 PAINS SANDWICH B-S 270G"",""2020-08-04 09:43:07.229+00"""
"Magasin Exercice,""pane traiteur"",""3596690760524"",""AUT ESC CORDON BL 400G"",""2020-08-04 08:08:41.119+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3560070877577"",""MDD PDM COMPLET DE TABLE"",""2020-08-04 09:43:03.454+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3029330001010"",""450G LORIGINAL NATURE 24"",""2020-08-04 09:43:13.829+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3228850000040"",""MOELLEUX COMPLET 500G"",""2020-08-04 09:43:10.566+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3560070463862"",""400G PAIN SPECIAL CAMP BI"",""2020-08-04 09:43:19.961+00"""
"Magasin Exercice,""37.1 Pain de mie"",""3245412990281"",""500GR PAIN MIE FROMENT CR"",""2020-08-04 09:43:17.179+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530417784"",""300G MAD TRAD VANILLE BON"",""2020-08-04 09:43:37.982+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530414431"",""MADELEINES CITRON 300G"",""2020-08-04 09:43:35.229+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3215061072737"",""GAUFRES COEUR FOND. VANIL"",""2020-08-04 09:43:43.248+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560071011000"",""208G GAUFRE.MOEL.POCK.4X2"",""2020-08-04 09:43:40.629+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3560070924837"",""400G 4 BAG.VIENN.PEP.CH C"",""2020-08-04 09:43:48.578+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530416831"",""220G TAM TAM TOUT CHOCO"",""2020-08-04 09:43:45.797+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3587220551507"",""LFD GACHE TRANCH.CHOC500G"",""2020-08-04 09:43:57.376+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3245390068675"",""R.FRANCE GACHE VENDEENNE"",""2020-08-04 09:43:54.461+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3228857000616"",""BRIOCH.TRANCH.HARRYS 700G"",""2020-08-04 09:44:03.398+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3228857000142"",""500G BRIOCHE TR P. CHOCO"",""2020-08-04 09:44:00.198+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""5410126502541"",""LOTUS GAUFRE LIEGE CHOCO"",""2020-06-19 09:48:12.932+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3245412343988"",""MDD MADELEINE COQUIL.1KG"",""2020-06-19 09:44:14.251+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3281320904002"",""ROCHER COCO 400G"",""2020-06-19 09:45:12.709+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""5410126832372"",""LOTUS GAUFRE LIEGE CHOCO"",""2020-06-19 09:49:00.49+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""5410126832051"",""315G GAUFRE LIEGE 7X1P"",""2020-06-19 09:49:32.837+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3178530410105"",""SM MADELEINE OEUFS 500G"",""2020-05-19 13:23:37.629+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3245414663497"",""SAUCIS.SEC PUR PORC 400G"",""2020-08-04 09:05:45.44+00"""
"Magasin Exercice,""37.2 Patisserie & viennoiserie"",""3259426030666"",""KER CADEL MADELEINES MOEL"",""2020-05-19 13:24:59.09+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3033610002031"",""SAUCISSON PATA NEGRA 20TR"",""2020-05-19 13:51:56.799+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3560071194017"",""180G 4T JAMBON AC CHOIX U"",""2020-07-23 05:31:24.13+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3450160004795"",""SAUCISSON ST AGAUNE 120G"",""2020-08-04 09:06:53.763+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8410843077657"",""TOURNEBON FUETEC 170G"",""2020-08-04 09:08:19.695+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3245390028884"",""RDF ROSETTE TRADIT. 400G"",""2020-08-04 09:09:03.992+00"""
"Magasin Exercice,""pane traiteur"",""3560070788699"",""200G AIGUILLETTE PLT PAN"",""2020-08-04 08:09:20.674+00"""
"Magasin Exercice,""uf blanc"",""3329770065901"",""4X125G SLA PDL S/LIT MARR"",""2020-08-04 08:18:59.871+00"""
"Magasin Exercice,""pane traiteur"",""3266980780173"",""GAUL.CROUSTY CHICKEN HOT"",""2020-08-04 08:09:45.563+00"""
"Magasin Exercice,""pane traiteur"",""3596690764157"",""NUGG PLT ETUI 200G FIX SS"",""2020-08-04 08:10:02.961+00"""
"Magasin Exercice,""uf blanc"",""3329770065918"",""4X125G SLA PDL SUR LIT CA"",""2020-08-04 08:18:35.637+00"""
"Magasin Exercice,""uf blanc"",""5200106871183"",""YAOURT GREC 10% POT VERRE"",""2020-08-04 08:20:50.755+00"""
"Magasin Exercice,""uf blanc"",""5200106871565"",""YAOURT POT GREC 10%"",""2020-08-04 08:20:04.592+00"""
"Magasin Exercice,""uf blanc"",""3329770071780"",""LIBERTE 115G X 2 - COCO"",""2020-08-04 08:21:21.713+00"""
"Magasin Exercice,""uf blanc"",""3560070743889"",""2X125G YAOURT BIO LIT CHA"",""2020-08-04 08:23:30.898+00"""
"Magasin Exercice,""uf blanc"",""3760122960411"",""M.A YRT CITRON VT POT X2"",""2020-08-04 08:22:22.274+00"""
"Magasin Exercice,""uf blanc"",""3560071184162"",""4X125G YAOURT BRASSE VANI"",""2020-08-04 08:24:20.199+00"""
"Magasin Exercice,""uf blanc"",""3245413442420"",""MDD.FRG.FRAI.20%NAT.BIO"",""2020-08-04 08:24:06.837+00"""
"Magasin Exercice,""uf blanc"",""3560070932344"",""YAOURT BRA NAT BIO 4X125G"",""2020-08-04 08:24:50.291+00"""
"Magasin Exercice,""uf blanc"",""3560070971633"",""YA BIO VANILL.MANG.4X125G"",""2020-08-04 08:26:20.232+00"""
"Magasin Exercice,""uf blanc"",""3329770065574"",""6X110G YAF PANIER BIO FR"",""2020-08-04 08:25:25.515+00"""
"Magasin Exercice,""uf blanc"",""3560070542611"",""MDD FROM.FRS BIO20% 4X100"",""2020-08-04 08:26:11.245+00"""
"Magasin Exercice,""uf blanc"",""3760176400062"",""YAOURT ETUVE VANILLE X4"",""2020-08-04 08:27:27.524+00"""
"Magasin Exercice,""uf blanc"",""3456770960995"",""YT GOURMAND KIWI 2X140G"",""2020-08-04 08:27:48.582+00"""
"Magasin Exercice,""uf blanc"",""3329770071759"",""LIBERTE 115G X 2 - CITRON"",""2020-08-04 08:32:40.778+00"""
"Magasin Exercice,""uf blanc"",""3608580709930"",""B.MAMAN YT CONF.FRB 4X125"",""2020-08-04 08:28:54.154+00"""
"Magasin Exercice,""uf blanc"",""3329770071810"",""LIBERTE 115G X 2 - CERISE"",""2020-08-04 08:33:41.024+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""7613035989504"",""BONPARIS CSN FUME 4T 140G"",""2020-08-04 08:51:31.281+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""7613035989597"",""BONPARIS CSN ETOUFFEE 2T"",""2020-08-04 08:51:18.795+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""7613036020732"",""BONPARIS -25%SEL 2T 70G"",""2020-08-04 08:52:17.477+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""4006259002969"",""450G 10TR JAMBON CUIT CHO"",""2020-08-04 08:56:41.2+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3560070786978"",""MDD JBN SUP DD S/C X2TR"",""2020-08-04 08:54:51.853+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3180940084746"",""ROTI PORC SS ANTIBIO 4T 1"",""2020-08-04 08:57:25.438+00"""
"Magasin Exercice,""32.1 Jambon cuit & viande cuite"",""3560071240257"",""300G SAUCISSE COCKTAIL CR"",""2020-08-04 08:58:21.793+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3270190206316"",""100G PANCETTA 8TR CARREFO"",""2020-08-04 09:01:20.693+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3560071083977"",""70G JAMBON DE PARME 6T CR"",""2020-08-04 09:01:02.874+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8410060401006"",""TAPAS CHORICITOS ESPUNA"",""2020-06-20 04:29:00.131+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449865221392"",""AOSTE JB FF -25%SEL  100G"",""2020-06-20 04:30:21.494+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3449865232930"",""MORONI CHZO  FORT TR 100G"",""2020-06-20 04:31:58.802+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3181454661430"",""MORONI CHORIZO DX TR 100G"",""2020-06-20 04:32:18.85+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8436004992591"",""CAMPO SCISSON ANCIEN.POIV"",""2020-06-20 04:34:34.377+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3033610036920"",""BLOC FG CANARD BQ 100G"",""2020-05-23 08:44:08.113+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3023292259144"",""VIENNOIS MOUSS.LIEG.CAFE"",""2020-04-29 06:57:10.56+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""8000500309469"",""KINDER CHOCOFRESH X5"",""2020-08-04 14:10:39.809+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""8410843116585"",""CHORIZO SARTA EXTRA FORT"",""2020-05-23 08:51:43.679+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""8000500290767"",""KINDER PINGUI CACAO 8X30G"",""2020-08-04 14:07:51.643+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560071003883"",""MDD KID CHOCO.CARA.12X60G"",""2020-08-04 14:09:38.928+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3023290037928"",""FLANBY CHOCOLAT 4X100G"",""2020-08-04 14:10:10.668+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560071221522"",""6X180G YAB FRAI-FRAM-VAN"",""2020-08-04 14:11:15.206+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063020"",""YAB PTIT FILOU VAN 6X100G"",""2020-08-04 14:10:48.931+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3067162211870"",""DELPEYRAT JBN BAY.X10TR"",""2020-05-04 10:25:17.016+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3270190023128"",""4X125G CREM.DESS.VANIL.CR"",""2020-08-04 14:12:31.7+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560070886807"",""MDD MOUSSE LIEG.CHOCO X8"",""2020-08-04 14:14:24.371+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3279231732005"",""L.F.LIEGEOIS CAFE 2X130G"",""2020-08-04 14:12:56.043+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3560071014650"",""4X80G MOUSSE LIEGEOI.VANI"",""2020-08-04 14:13:38.676+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3023290013403"",""4 CHOCO 4 VANILLE 8X100G"",""2020-08-04 14:14:10.192+00"""
"Magasin Exercice,""36.1 Dessert enfant, yaourt à boire, crème dessert et 1/2 liégeois"",""3329770063297"",""YAB YOP VANILLE 1X825G"",""2020-08-04 14:15:11.978+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033491461583"",""SKYR LIGH&FRE NATU 1X145G"",""2020-08-04 14:16:00.707+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3033490905385"",""TAILLEFINE VANILLE 4X120G"",""2020-08-04 14:15:48.477+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3329770062252"",""0%MG EXTRA NAT 8X100G"",""2020-08-04 14:16:22.782+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3329770057234"",""CALIN+ FROM.BLC NAT.850G"",""2020-08-04 14:16:30.548+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3329770063853"",""4X100G LAI AM FRA 4X100G"",""2020-08-04 14:17:29.355+00"""
"Magasin Exercice,""36.2 Allégé et saveur aux fruits"",""3329770063426"",""PANIER STD FRAISE 4X130G"",""2020-08-04 14:16:58.959+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""5411188124269"",""500G DESS.FERMENT.SOJA AV"",""2020-08-04 14:17:39.696+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3560071085612"",""YAOURT NAT CHEVRE 4X115G"",""2020-08-04 14:18:07.406+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3280240000030"",""YT CAILLE BREBIS NATUR.X2"",""2020-08-04 14:18:19.881+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3578840001466"",""YT PUR BREBIS CITRON 2X12"",""2020-08-04 14:19:25.817+00"""
"Magasin Exercice,""bio expérience"",""3576560003005"",""125G TARTINE&MOI CIB-ECHA"",""2020-08-04 14:27:53.154+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3280240009002"",""YT CAILLE BREBIS VANIL.X2"",""2020-08-04 14:19:10.786+00"""
"Magasin Exercice,""36.3 Chevre, brebis et soja"",""3578840000308"",""YT PUR BREBIS VANILLE 2X1"",""2020-08-04 14:20:16.595+00"""
"Magasin Exercice,""bio expérience"",""3576560004002"",""TARTINE ET MOI CUMIN 125G"",""2020-08-04 14:27:37.002+00"""
"Magasin Exercice,""bio expérience"",""3483190000253"",""B.C LARDONS FUM.BIO 200G"",""2020-08-04 14:28:27.603+00"""
"Magasin Exercice,""bio expérience"",""3483190001410"",""SCISSE FRANCFORT BIO X4"",""2020-08-04 14:28:42.979+00"""
"Magasin Exercice,""bio expérience"",""3483190000437"",""SAUCISS.COCKTAIL BIO 200G"",""2020-08-04 14:28:37.286+00"""
"Magasin Exercice,""bio expérience"",""3180950046154"",""240G FLAMM ALLUMETTE BIO"",""2020-08-04 14:29:38.255+00"""
"Magasin Exercice,""bio expérience"",""3483190001724"",""BC JMB BLC QUAL SUP BIOX2"",""2020-08-04 14:29:11.774+00"""
"Magasin Exercice,""bio expérience"",""3700477660192"",""NEMS POULET BIO 4X60G"",""2020-08-04 14:30:15.278+00"""
"Magasin Exercice,""bio expérience"",""3560071242190"",""350G LASAGNE LEGUMES BIO"",""2020-08-04 14:29:57.003+00"""
"Magasin Exercice,""viennoiserie"",""3587220002566"",""BRIOCHE MOUSSELINE BIO"",""2020-08-04 14:31:36.099+00"""
"Magasin Exercice,""oeuf bio"",""3245390037794"",""OEUFS BIO X6 RDF"",""2020-08-04 14:30:52.678+00"""
"Magasin Exercice,""viennoiserie"",""3029330071006"",""260G BURGER CREA BIO NAT"",""2020-08-04 14:33:48.305+00"""
"Magasin Exercice,""dessert viennois"",""3033491377112"",""DANETTE LIEG VANIL 4X100G"",""2020-08-04 14:36:14.772+00"""
"Magasin Exercice,""dessert viennois"",""3033491358364"",""DANETTE LI CAFE 4X100G"",""2020-08-04 14:36:06.092+00"""
"Magasin Exercice,""uf blanc"",""3033491580536"",""8X125G NATURE FJORD"",""2020-08-04 14:41:58.87+00"""
"Magasin Exercice,""dessert viennois"",""3560071003104"",""MDD MSSE.FRAMBOISE 2X90G"",""2020-08-04 14:37:05.698+00"""
"Magasin Exercice,""dessert viennois"",""3560071015992"",""ILE FLOT.COCO CHOCO4X100G"",""2020-08-04 14:37:41.335+00"""
"Magasin Exercice,""dessert viennois"",""3560071073947"",""RIZ AU LAIT VANILL.4X115G"",""2020-08-04 14:38:15.305+00"""
"Magasin Exercice,""dessert viennois"",""3560070816415"",""MDD PANNA COTTA FRAMB.X2"",""2020-08-04 14:40:03.301+00"""
"Magasin Exercice,""jus"",""3045320104776"",""ANDROS ORANE SP PET 1,5L"",""2020-08-04 14:40:41.69+00"""
"Magasin Exercice,""uf blanc"",""3023290014080"",""YAOS STRACCI GREC 4X125G"",""2020-08-04 14:41:33.489+00"""
"Magasin Exercice,""uf blanc"",""3033490691905"",""FJORD NATURE 8X125G"",""2020-08-04 14:41:48.299+00"""
"Magasin Exercice,""uf blanc"",""3329770071728"",""YBR LIBERTE VANILLE 440GX"",""2020-08-04 14:42:41.185+00"""
"Magasin Exercice,""uf blanc"",""3033490691899"",""GERVITA NATURE 8X100G"",""2020-08-04 14:42:15.032+00"""
"Magasin Exercice,""uf blanc"",""3329770065505"",""4X125G SLA PDL EDIT MANGU"",""2020-08-04 14:43:35.812+00"""
"Magasin Exercice,""uf blanc"",""3023290600023"",""LA LAITIERE FRT PATIS.PAN"",""2020-08-04 14:42:57.92+00"""
"Magasin Exercice,""uf blanc"",""3245413442338"",""MDD YRT NT.BIO 12X125"",""2020-08-04 14:43:19.678+00"""
"Magasin Exercice,""uf blanc"",""3279230013006"",""YT SMOOTHIE MANGUE PASSIO"",""2020-08-04 14:44:07.472+00"""
"Magasin Exercice,""32.2 Jambon cru & saucisson"",""3033610002048"",""CHORIZO PATA NEGRA 20 TRS"",""2020-05-05 08:13:09.78+00"""
"Magasin Exercice,""uf blanc"",""3456774797405"",""GMD FIGUE-TOURNESO 2X150G"",""2020-08-04 14:44:28.019+00"""
"Magasin Exercice,""uf blanc"",""3456770960988"",""YT GD FRTS ROUGES 2X140G"",""2020-08-04 14:44:52.453+00"""
"Magasin Exercice,""uf blanc"",""3278692501151"",""F.F. 40% LT/FRT PANACHEX4"",""2020-08-04 14:45:04.395+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3292070007912"",""BLINI COCKTAIL X16 135G"",""2020-08-04 14:59:36.574+00"""
"Magasin Exercice,""uf blanc"",""3426327311006"",""YAOURT ENTIER 2X125G"",""2020-08-04 14:45:27.417+00"""
"Magasin Exercice,""Tartinable, Truite & Saumon fumé"",""3440432015109"",""TARAMA BRUT SDC 150G"",""2020-08-04 14:59:49.437+00"""
"Magasin Exercice,""uf blanc"",""3608580728061"",""B MAMAN Y CONFIT PANACHE"",""2020-08-04 14:45:56.009+00"""
